,Right_row,Right_column,Right_brightness,Left_row,Left_column,Left_brightness,Brightness
0,269,367,497.625,269,112,43.75,0.08791760864104496
image_num,Right_row,Right_column,Right_brightness,Left_row,Left_column,Left_brightness,Brightness,Neuron_0_row,Neuron_0_column,Neuron_0_brightness,Neuron_1_row,Neuron_1_column,Neuron_1_brightness
601,265,409,591.875,265,154,52.375,0.08848996832101373,265,409,725,262,428,32901
602,261,419,533.0,261,164,61.69230769230769,0.11574541780920768,254,408,33287,261,419,723
603,262,411,556.0909090909091,262,156,74.63636363636364,0.13421611901258787,256,402,33251,262,411,750
604,260,422,561.1538461538462,260,167,72.15384615384616,0.12858122001370803,254,411,33294,260,422,702
605,261,408,499.84615384615387,261,153,68.15384615384616,0.1363496460449369,255,396,33202,261,408,643
606,264,423,558.2222222222222,264,168,78.22222222222223,0.14012738853503187,257,412,33198,264,423,755
607,272,417,535.4,272,162,79.1,0.14774000747104968,264,408,33186,272,417,715
608,281,432,436.46666666666664,281,177,78.13333333333334,0.17901328852909731,272,424,33160,281,432,597
609,297,419,451.46153846153845,297,164,98.53846153846153,0.2182654626001022,286,412,33186,297,419,616
610,299,429,409.05,299,174,72.35,0.17687324287984352,288,426,33141,299,429,518
611,322,404,386.27777777777777,322,149,61.111111111111114,0.15820509132748456,308,403,33128,322,404,516
612,312,407,384.95,312,152,65.3,0.16963241979477853,299,408,33137,312,407,476
613,335,387,347.1304347826087,335,132,58.56521739130435,0.16871242484969942,323,391,33109,335,387,454
614,305,387,408.88235294117646,305,132,64.58823529411765,0.15796288303841174,291,392,33138,305,387,543
615,326,379,354.17391304347825,326,124,55.52173913043478,0.1567640559783943,314,386,33120,326,379,477
616,306,368,409.6923076923077,306,113,62.07692307692308,0.1515208411565903,295,378,33126,306,368,525
617,327,349,369.25,327,94,54.25,0.14691943127962084,319,360,33135,327,349,495
618,306,328,384.11764705882354,306,73,60.705882352941174,0.1580398162327718,298,341,33123,306,328,512
619,321,354,170.7037037037037,321,99,23.0,0.13473638533304405,321,354,229,324,334,33076
620,305,335,357.57894736842104,305,80,60.05263157894737,0.16794230203120403,296,345,33103,305,335,461
621,330,359,384.85714285714283,330,104,61.92857142857143,0.16091314031180404,320,367,33194,330,359,501
622,310,358,370.59090909090907,310,103,66.13636363636364,0.17846191585919297,299,365,33091,310,358,473
623,333,378,409.5625,333,123,63.5,0.15504349153059668,322,383,33152,333,378,552
624,307,387,431.8235294117647,307,132,72.6470588235294,0.1682332107342324,307,387,568,322,383,32916
625,326,399,446.92857142857144,326,144,59.857142857142854,0.13392999840178998,312,399,33127,326,399,595
626,299,416,475.6666666666667,299,161,66.25,0.1392782060266293,299,416,666,312,399,32900
627,312,426,418.27777777777777,312,171,67.38888888888889,0.16111037322353566,312,426,528,302,419,33192
628,280,452,525.1538461538462,280,197,57.84615384615385,0.1101508715394756,280,452,625,272,441,33215
629,284,431,517.0,284,176,43.5,0.08413926499032882,284,431,655,278,422,33251
630,266,449,504.0769230769231,266,194,40.23076923076923,0.07981077369143903,266,449,666,262,441,33270
631,266,431,409.9375,266,176,44.5625,0.10870559536514712,266,431,548,263,419,33264
632,255,453,451.0769230769231,255,198,49.53846153846154,0.10982264665757162,255,453,603,253,441,33213
633,253,438,452.375,253,183,60.3125,0.1333241226858248,253,438,565,250,424,33265
634,253,451,502.35714285714283,253,196,41.857142857142854,0.08332148443054173,253,451,665,250,440,33282
635,251,427,475.875,251,172,59.8125,0.12568951930654057,251,427,618,247,413,33328
636,254,446,483.42857142857144,254,191,54.57142857142857,0.11288416075650118,254,446,671,249,436,33277
637,259,431,542.1538461538462,259,176,75.15384615384616,0.13862088535754824,259,431,698,253,423,33251
638,270,452,465.6111111111111,270,197,74.88888888888889,0.16083999522729986,270,452,600,262,443,33246
639,283,432,514.2,283,177,70.0,0.13613380007779072,283,432,688,272,424,33258
640,292,449,441.8888888888889,292,194,66.27777777777777,0.14998742770932863,292,449,603,279,441,33189
641,313,421,445.6666666666667,313,166,63.916666666666664,0.14341810022438292,313,421,577,299,418,33160
642,307,430,422.4,307,175,59.7,0.1413352272727273,307,430,557,291,429,33157
643,329,403,384.4761904761905,329,148,61.38095238095238,0.15964825365370325,329,403,474,314,404,33165
644,313,403,413.1333333333333,313,148,55.53333333333333,0.134419880587381,313,403,552,298,407,33133
645,339,379,336.45,339,124,54.15,0.16094516272848863,339,379,441,329,386,33109
646,315,372,406.5625,315,117,63.4375,0.15603382013835512,315,372,511,303,379,33135
647,342,365,377.46666666666664,342,110,51.13333333333333,0.13546450017661604,342,365,479,328,373,33134
648,318,365,410.44444444444446,318,110,49.55555555555556,0.12073632918245804,318,365,542,305,371,33167
649,349,385,333.77272727272725,349,130,43.68181818181818,0.1308729402151709,349,385,423,334,388,33130
650,320,395,430.53846153846155,320,140,52.07692307692308,0.12095765588708238,320,395,567,306,396,33155
651,342,405,397.3333333333333,342,150,50.266666666666666,0.12651006711409396,342,405,522,331,405,33183
652,306,422,475.25,306,167,47.416666666666664,0.09977204979835173,306,422,639,294,419,33233
653,321,423,459.6666666666667,321,168,57.25,0.12454677302393038,321,423,600,310,418,33206
654,290,448,512.8,290,193,67.8,0.13221528861154447,290,448,632,280,438,33251
655,294,434,465.46153846153845,294,179,59.0,0.12675590811436127,294,434,582,286,423,33244
656,268,455,476.7857142857143,268,200,41.42857142857143,0.08689138576779026,268,455,616,261,444,33263
657,265,435,464.5625,265,180,42.0,0.09040764159827795,265,435,634,262,422,33269
658,251,456,472.6875,251,201,29.625,0.06267354224514082,251,456,633,250,443,33288
659,245,433,528.5555555555555,245,178,42.55555555555556,0.08051292831616566,245,433,685,244,420,33251
660,243,454,505.6923076923077,243,199,45.23076923076923,0.08944326133252206,243,454,655,239,442,33255
661,243,421,556.0,243,166,39.90909090909091,0.07177894048397646,243,421,697,239,412,33286
662,251,422,506.2,251,167,45.06666666666667,0.08902936915580141,251,422,611,247,410,33225
663,251,405,521.0714285714286,251,150,68.35714285714286,0.13118574366004113,251,405,681,246,394,33265
664,264,425,556.7272727272727,264,170,77.27272727272727,0.13879817112998039,264,425,748,256,415,33233
665,283,426,513.75,283,171,76.25,0.14841849148418493,283,426,635,272,418,33248
666,301,438,429.375,301,183,55.1875,0.12852983988355168,301,438,608,287,433,33156
667,321,408,420.94736842105266,321,153,59.0,0.14016004001000248,321,408,516,307,406,33175
668,309,419,443.875,309,164,57.1875,0.12883694733877782,309,419,558,296,419,33162
669,332,398,408.3888888888889,332,143,53.888888888888886,0.13195483607672423,332,398,531,319,402,33189
670,312,392,436.125,312,137,48.1875,0.11049011177987962,312,392,583,300,399,33145
671,331,366,380.1904761904762,331,111,50.61904761904762,0.13314128256513025,331,366,503,322,375,33234
672,305,358,458.84615384615387,305,103,56.30769230769231,0.12271584241408214,305,358,625,296,366,33228
673,330,362,441.25,330,107,53.0,0.12011331444759207,330,362,568,321,370,33204
674,311,359,482.8333333333333,311,104,54.5,0.11287538833275804,311,359,632,301,366,33173
675,338,375,450.0,338,120,52.84615384615385,0.11743589743589744,338,375,563,324,380,33220
676,312,379,441.05555555555554,312,124,61.5,0.13943821640005039,312,379,564,302,382,33185
677,338,393,468.6363636363636,338,138,50.0,0.10669253152279341,338,393,627,324,395,33177
678,310,407,457.6875,310,152,63.0625,0.13778506076744504,310,407,569,296,406,33131
679,327,411,476.4166666666667,327,156,48.5,0.10180164421899597,327,411,616,314,407,33189
680,295,426,507.72727272727275,295,171,53.18181818181818,0.10474485228290062,295,426,677,283,420,33145
681,307,421,466.8,307,166,70.2,0.15038560411311055,307,421,603,297,414,33238
682,281,446,496.1333333333333,281,191,80.4,0.16205321150228436,281,446,604,273,436,33214
683,283,438,452.25,283,183,61.875,0.13681592039800994,283,438,598,276,426,33225
684,264,460,544.8,264,205,52.2,0.09581497797356829,264,460,724,259,449,33253
685,263,434,522.7142857142857,263,179,49.357142857142854,0.09442470620388084,263,434,695,259,424,33299
686,258,453,529.6153846153846,258,198,40.46153846153846,0.07639796659404502,258,453,668,254,443,33247
687,255,430,533.5714285714286,255,175,57.214285714285715,0.10722891566265061,255,430,667,253,417,33272
688,249,451,521.0,249,196,40.36363636363637,0.07747339033327517,249,451,668,246,440,33256
689,249,437,528.2142857142857,249,182,58.92857142857143,0.11156186612576066,249,437,682,244,425,33258
690,258,459,495.7894736842105,258,204,64.21052631578948,0.12951167728237795,258,459,638,252,450,33275
691,269,439,474.11764705882354,269,184,75.82352941176471,0.1599255583126551,269,439,622,261,432,33245
692,288,459,448.3125,288,204,62.5625,0.13955109438170918,288,459,599,277,450,33234
693,310,427,417.0,310,172,51.36842105263158,0.12318566199671842,310,427,526,297,422,33204
694,309,438,421.65,309,183,55.35,0.1312700106723586,309,438,551,294,436,33190
695,333,406,380.6,333,151,51.7,0.13583815028901733,333,406,538,319,407,33129
696,316,404,465.14285714285717,316,149,42.214285714285715,0.09075552825552825,316,404,638,303,409,33214
697,339,376,452.38461538461536,339,121,45.07692307692308,0.09964291787111036,339,376,624,327,383,33208
698,313,367,491.85714285714283,313,112,47.785714285714285,0.09715364507696776,313,367,649,301,374,33252
699,342,369,420.29411764705884,342,114,54.76470588235294,0.13030090972708186,342,369,550,332,375,33253
700,317,376,452.3333333333333,317,121,54.266666666666666,0.11997052321296979,317,376,589,306,380,33204
701,344,397,361.3529411764706,344,142,48.529411764705884,0.13429920234413154,344,397,472,330,398,33191
702,316,414,348.70588235294116,316,159,46.0,0.13191632928475033,316,414,462,309,399,33067
703,322,416,233.22727272727272,322,161,19.90909090909091,0.08536347690508674,322,416,293,322,415,295
704,296,444,467.5,296,189,58.75,0.12566844919786097,285,433,33124,296,444,615
705,304,426,521.3636363636364,304,171,67.45454545454545,0.12938099389712293,294,416,33253,304,426,737
706,276,441,550.3636363636364,276,186,56.72727272727273,0.10307234886025768,268,432,33261,276,441,692
707,282,424,567.2,282,169,66.6,0.11741889985895626,275,415,33212,282,424,723
708,270,439,465.47058823529414,270,184,56.76470588235294,0.12195121951219512,263,428,33192,270,439,600
709,271,425,509.5,271,170,57.375,0.11261040235525024,267,415,33204,271,425,644
710,259,445,542.9090909090909,259,190,50.63636363636363,0.09326858673811118,256,433,33231,259,445,721
711,255,430,482.625,255,175,51.8125,0.10735560735560735,254,419,33237,255,430,610
712,252,450,507.27777777777777,252,195,50.833333333333336,0.10020808235680649,250,437,33247,252,450,680
713,248,433,525.8571428571429,248,178,46.357142857142854,0.08815539255637055,245,420,33177,248,433,700
714,248,457,451.05,248,202,56.95,0.12626094667996896,244,445,33218,248,457,604
715,250,442,474.8,250,187,63.666666666666664,0.13409154731816905,244,433,33171,250,442,643
716,265,464,551.2222222222222,265,209,57.22222222222222,0.10380971578310826,257,453,33184,265,464,727
717,275,437,437.44444444444446,275,182,74.5,0.17030734061468122,266,429,33136,275,437,604
718,288,453,444.9375,288,198,63.125,0.14187385868801797,277,446,33145,288,453,590
719,305,422,394.2352941176471,305,167,63.94117647058823,0.16219039092808116,294,420,33143,305,422,527
720,301,431,423.3,301,176,50.35,0.11894637373021498,287,429,33170,301,431,533
721,323,402,386.3333333333333,323,147,62.5,0.16177739430543572,309,402,33155,323,402,511
722,301,409,407.05,301,154,63.0,0.15477214101461736,301,409,532,302,409,532
723,318,397,408.42105263157896,318,142,57.10526315789474,0.13981958762886598,307,400,33146,318,397,525
724,301,400,421.05555555555554,301,145,56.44444444444444,0.13405462462066237,291,405,33128,301,400,536
725,323,381,415.3333333333333,323,126,48.095238095238095,0.11579912864022014,313,386,33199,323,381,538
726,304,378,424.10526315789474,304,123,49.94736842105263,0.11777115909655,292,385,33177,304,378,527
727,326,373,416.8125,326,118,54.125,0.12985455090718248,315,379,33203,326,373,566
728,312,373,449.0,312,118,55.53333333333333,0.1236822568671121,301,378,33185,312,373,576
729,338,390,420.375,338,135,54.875,0.1305382099316087,327,391,33204,338,390,523
730,311,400,451.7857142857143,311,145,53.642857142857146,0.11873517786561266,297,399,33217,311,400,586
731,328,407,473.14285714285717,328,152,56.5,0.11941425120772946,317,406,33209,328,407,598
732,298,422,486.8235294117647,298,167,63.05882352941177,0.12953117448042534,286,419,33161,298,422,599
733,311,420,460.375,311,165,62.6875,0.1361661688840619,301,416,33246,311,420,573
734,286,442,528.0,286,187,53.583333333333336,0.10148358585858586,276,433,33256,286,442,667
735,293,429,504.38461538461536,293,174,56.15384615384615,0.11133140155558945,293,429,672,276,433,32886
736,271,454,465.875,271,199,52.9375,0.11363026562919239,266,444,33272,271,454,582
737,266,441,511.6923076923077,266,186,42.84615384615385,0.08373421527360193,262,427,33244,266,441,700
738,252,463,468.3125,252,208,42.875,0.09155211530762045,249,452,33253,252,463,619
739,250,432,507.3333333333333,250,177,47.333333333333336,0.0932982917214192,247,418,33292,250,432,646
740,249,449,461.1875,249,194,51.0625,0.11071960970321182,246,435,33294,249,449,594
741,246,425,541.6363636363636,246,170,39.27272727272727,0.07250755287009064,245,411,33332,246,425,711
742,245,443,520.1428571428571,245,188,59.142857142857146,0.11370502609173305,242,429,33290,245,443,682
743,244,434,559.0,244,179,51.25,0.09168157423971378,239,421,33328,244,434,743
744,263,456,518.5714285714286,263,201,68.78571428571429,0.13264462809917357,256,446,33229,263,456,680
745,273,432,489.6,273,177,57.53333333333333,0.11751089324618735,264,422,33233,273,432,620
746,289,445,466.5833333333333,289,190,60.166666666666664,0.1289515984997321,278,439,33246,289,445,622
747,306,414,461.0,306,159,58.4,0.1266811279826464,293,409,33306,306,414,626
748,301,420,423.8125,301,165,55.75,0.13154402005603893,289,416,33268,301,420,589
749,322,396,429.0,322,141,54.4,0.1268065268065268,309,395,33292,322,396,565
750,306,396,466.9230769230769,306,141,48.69230769230769,0.10428336079077431,292,398,33360,306,396,599
751,327,379,435.77777777777777,327,124,58.0,0.13309535951045384,316,384,33284,327,379,528
752,307,379,493.25,307,124,56.0,0.11353269133299544,297,383,33270,307,379,628
753,331,384,403.1875,331,129,48.6875,0.12075647186482716,316,386,33259,331,384,496
754,307,395,470.3333333333333,307,140,49.25,0.10471296952515946,295,395,33205,307,395,631
755,320,406,484.8333333333333,320,151,51.166666666666664,0.10553454795462358,305,402,33249,320,406,610
756,283,414,495.1764705882353,283,159,54.8235294117647,0.1107151342361606,268,412,33252,283,414,645
757,292,400,528.25,292,145,57.833333333333336,0.10948099069253826,281,398,33311,292,400,649
758,278,403,565.9,278,148,57.9,0.10231489662484539,268,401,33250,278,403,739
759,290,396,570.9,290,141,56.5,0.09896654405324926,280,393,33296,290,396,730
760,281,406,539.1818181818181,281,151,54.72727272727273,0.10150059011971001,273,403,33291,281,406,702
761,293,406,498.6363636363636,293,151,42.81818181818182,0.08587055606198725,281,397,33297,293,406,653
762,281,418,517.2307692307693,281,163,64.0,0.12373587150505651,270,409,33224,281,418,677
763,290,414,424.0,290,159,73.0,0.1721698113207547,280,404,33258,290,414,536
764,274,432,494.84615384615387,274,177,62.30769230769231,0.1259132597543914,267,422,33268,274,432,644
765,274,424,508.6666666666667,274,169,56.5,0.11107470511140236,268,411,33252,274,424,671
766,256,444,499.4166666666667,256,189,51.166666666666664,0.1024528616719506,253,430,33277,256,444,674
767,253,422,551.75,253,167,37.833333333333336,0.06856970246186377,250,413,33314,253,422,714
768,250,436,513.2941176470588,250,181,39.411764705882355,0.0767820307128123,247,427,33321,250,436,664
769,248,418,573.4545454545455,248,163,45.18181818181818,0.07878883956880152,244,407,33235,248,418,748
770,252,430,502.9375,252,175,57.1875,0.11370697154218963,247,420,33241,252,430,659
771,254,421,512.0,254,166,60.529411764705884,0.11822150735294118,248,409,33213,254,421,656
772,263,439,528.5,263,184,53.166666666666664,0.10059918006937874,256,431,33233,263,439,656
773,271,427,497.6923076923077,271,172,75.46153846153847,0.15162287480680064,262,418,33224,271,427,660
774,282,444,446.3888888888889,282,189,57.27777777777778,0.1283136278780336,271,435,33217,282,444,602
775,295,418,477.06666666666666,295,163,55.4,0.11612632755729457,282,412,33316,295,418,635
776,291,428,477.92857142857144,291,173,59.92857142857143,0.12539231803915707,281,426,33216,291,428,620
777,313,405,431.1666666666667,313,150,55.666666666666664,0.12910707383069192,297,404,33234,313,405,576
778,304,404,454.4,304,149,50.46666666666667,0.11106220657276997,289,406,33190,304,404,618
779,325,380,450.2857142857143,325,125,48.07142857142857,0.10675761421319797,312,386,33200,325,380,581
780,301,380,481.0,301,125,48.07142857142857,0.09994059994059994,292,385,33256,301,380,610
781,302,386,299.6875,302,131,23.4375,0.07820646506777894,302,386,365,305,386,364
782,290,377,582.1111111111111,290,122,51.333333333333336,0.08818476808551251,278,384,33302,290,377,743
783,301,376,480.0,301,121,51.84615384615385,0.10801282051282052,288,384,33189,301,376,621
784,284,375,485.6666666666667,284,120,45.53333333333333,0.09375428963623884,273,382,33246,284,375,638
785,298,368,438.4,298,113,45.4,0.10355839416058395,288,378,33199,298,368,569
786,286,350,433.3888888888889,286,95,46.72222222222222,0.10780669144981411,281,361,33243,286,350,588
787,297,339,446.4375,297,84,45.5625,0.10205795884082318,293,352,33217,297,339,561
788,292,321,428.625,292,66,43.9375,0.10250801983085447,285,333,33187,292,321,540
789,317,348,458.54545454545456,317,93,49.90909090909091,0.10884218873909594,309,357,33152,317,348,597
790,310,344,475.38461538461536,310,89,53.53846153846154,0.11262135922330098,299,352,33220,310,344,648
791,336,373,452.45454545454544,336,118,48.63636363636363,0.10749447458308217,327,378,33182,336,373,583
792,311,377,515.8181818181819,311,122,51.27272727272727,0.09940077546704264,300,381,33214,311,377,645
793,331,390,461.1818181818182,331,135,50.72727272727273,0.10999408633944412,321,392,33203,331,390,607
794,300,402,494.2857142857143,300,147,61.92857142857143,0.12528901734104048,286,401,33196,300,402,640
795,316,407,421.8,316,152,52.8,0.1251778093883357,306,405,33202,316,407,545
796,294,424,460.57142857142856,294,169,44.0,0.09553349875930521,283,418,33199,294,424,631
797,308,422,477.6666666666667,308,167,45.44444444444444,0.09513840428006512,298,416,33263,308,422,596
798,283,448,475.72727272727275,283,193,48.18181818181818,0.1012803363271546,275,438,33204,283,448,642
799,289,435,471.2857142857143,289,180,65.78571428571429,0.13958775386480754,282,425,33192,289,435,596
800,272,453,515.5,272,198,54.714285714285715,0.10613828460579189,265,443,33231,272,453,663
801,278,423,574.3333333333334,278,168,50.0,0.08705745792222866,271,414,33230,278,423,780
802,267,438,512.8666666666667,267,183,48.333333333333336,0.0942415182633563,262,428,33215,267,438,640
803,267,420,547.0,267,165,43.90909090909091,0.08027256107694863,263,410,33231,267,420,726
804,252,442,522.5714285714286,252,187,55.0,0.10524876981957354,248,432,33231,252,442,666
805,257,434,536.4615384615385,257,179,52.07692307692308,0.09707484944078004,251,422,33253,257,434,684
806,264,449,482.8125,264,194,56.875,0.11779935275080906,257,439,33203,264,449,626
807,268,426,584.6363636363636,268,171,58.0,0.09920696625719173,260,419,33252,268,426,770
808,276,445,460.7368421052632,276,190,60.10526315789474,0.13045464930317568,266,436,33237,276,445,614
809,289,425,410.95,289,170,67.35,0.16388855091860322,277,418,33162,289,425,565
810,293,437,461.9230769230769,293,182,55.0,0.11906744379683598,281,434,33228,293,437,597
811,312,415,415.7368421052632,312,160,49.73684210526316,0.11963539688568173,299,412,33165,312,415,544
812,304,417,457.61538461538464,304,162,46.92307692307692,0.10253824172129769,292,419,33232,304,417,630
813,325,390,454.25,325,135,42.083333333333336,0.09264355164190058,315,394,33169,325,390,598
814,304,393,487.0,304,138,42.42857142857143,0.08712232326195365,294,398,33264,304,393,639
815,323,386,441.6,323,131,42.2,0.09556159420289856,310,392,33209,323,386,573
816,304,384,468.1333333333333,304,129,40.13333333333333,0.0857305610937055,291,390,33293,304,384,608
817,322,368,414.29411764705884,322,113,42.0,0.10137725401107482,312,376,33244,322,368,533
818,305,357,447.75,305,102,47.25,0.10552763819095477,294,366,33305,305,357,560
819,317,366,313.07142857142856,317,111,23.071428571428573,0.07369381702030574,317,366,407,317,367,407
820,318,364,414.4375,318,109,46.5,0.11220027145226964,318,364,533,302,369,33196
821,346,392,420.3076923076923,346,137,45.38461538461539,0.10797950219619326,346,392,549,333,394,33135
822,318,407,411.10526315789474,318,152,58.78947368421053,0.14300345666367942,318,407,539,304,404,33136
823,337,414,500.0,337,159,45.27272727272727,0.09054545454545454,337,414,649,323,409,33164
824,299,435,482.84615384615387,299,180,54.84615384615385,0.11358929424884498,299,435,626,287,425,33135
825,308,431,535.4545454545455,308,176,55.09090909090909,0.10288624787775891,308,431,682,299,419,33166
826,275,455,548.1,275,200,58.1,0.10600255427841634,275,455,716,269,446,33166
827,273,443,569.1111111111111,273,188,36.22222222222222,0.06364701288559156,273,443,796,270,431,33191
828,253,465,462.47058823529414,253,210,45.8235294117647,0.09908420249300431,253,465,627,252,453,33225
829,237,442,546.1538461538462,237,187,41.69230769230769,0.07633802816901408,237,442,702,239,432,33278
830,223,467,503.35714285714283,223,212,35.42857142857143,0.07038456080601675,223,467,668,225,454,33211
831,214,443,501.6666666666667,214,188,43.55555555555556,0.08682170542635659,214,443,636,215,432,33246
832,235,471,458.7894736842105,235,216,42.05263157894737,0.09165997476195939,235,471,596,234,458,33243
833,240,450,486.72222222222223,240,195,55.333333333333336,0.1136856523227942,240,450,636,235,441,33263
834,266,474,486.2,266,219,53.333333333333336,0.10969422734128617,266,474,640,259,465,33210
835,280,441,497.57142857142856,280,186,60.285714285714285,0.12115991960953201,280,441,658,270,432,33263
836,294,460,446.88235294117646,294,205,52.1764705882353,0.11675661445307359,294,460,564,282,454,33193
837,316,429,393.0,316,174,45.15,0.1148854961832061,316,429,515,304,425,33180
838,312,437,412.72727272727275,312,182,51.40909090909091,0.12455947136563876,312,437,523,297,436,33216
839,333,405,408.10526315789474,333,150,47.68421052631579,0.11684291978333762,333,405,518,321,406,33178
840,312,406,451.2307692307692,312,151,48.69230769230769,0.10790998977156495,312,406,605,298,410,33217
841,338,386,387.875,338,131,49.5625,0.1277795681598453,338,386,512,324,390,33165
842,316,387,413.8235294117647,316,132,55.05882352941177,0.13304904051172708,316,387,541,302,391,33113
843,338,388,358.40909090909093,338,133,55.36363636363637,0.1544705136334813,338,388,459,326,391,33120
844,311,402,416.125,311,147,53.25,0.1279663562631421,311,402,536,297,401,33102
845,333,409,531.0,333,154,38.857142857142854,0.07317729351627657,333,409,682,322,408,33158
846,305,425,450.14285714285717,305,170,63.214285714285715,0.14043160901301174,305,425,593,293,422,33108
847,319,416,446.5,319,161,49.07142857142857,0.10990241561350184,319,416,603,308,410,33116
848,291,436,460.47058823529414,291,181,60.94117647058823,0.1323454266734798,291,436,603,279,427,33120
849,298,427,537.0,298,172,64.25,0.1196461824953445,298,427,695,289,418,33181
850,271,450,492.70588235294116,271,195,53.35294117647059,0.10828557784145176,271,450,654,265,440,33154
851,269,434,567.0909090909091,269,179,51.54545454545455,0.09089451747354921,269,434,709,265,424,33247
852,251,454,582.6666666666666,251,199,42.25,0.07251144164759726,251,454,783,250,442,33220
853,234,430,617.375,234,175,44.0,0.07126948775055679,234,430,808,236,421,33283
854,224,445,510.4375,224,190,40.875,0.08007836414840211,224,445,683,227,435,33266
855,211,421,570.6363636363636,211,166,38.72727272727273,0.06786681535765493,211,421,707,217,408,33273
856,222,433,606.4444444444445,222,178,47.0,0.07750091608647856,222,433,816,226,424,33240
857,204,416,574.9166666666666,204,161,38.5,0.06696622698941876,204,416,726,209,407,33228
858,210,431,541.2857142857143,210,176,44.0,0.08128793877012404,210,431,707,215,421,33264
859,195,421,525.75,195,166,38.6875,0.073585354255825,195,421,676,199,410,33257
860,223,440,516.7333333333333,223,185,38.666666666666664,0.07482905431557217,223,440,693,225,429,33246
861,216,434,497.3125,216,179,49.5625,0.09966067613422144,216,434,679,216,422,33212
862,243,459,389.2857142857143,243,204,55.357142857142854,0.14220183486238533,243,459,507,241,447,33181
863,250,443,440.82608695652175,250,188,56.69565217391305,0.12861228918039255,250,443,593,244,431,33224
864,274,466,434.1,274,211,65.15,0.15008062658373647,274,466,596,265,457,33144
865,292,436,415.53333333333336,292,181,53.2,0.12802823680410716,292,436,553,281,429,33120
866,310,451,347.5833333333333,310,196,61.875,0.1780148645408775,310,451,458,297,449,33119
867,337,416,348.59090909090907,337,161,49.77272727272727,0.14278263137306038,337,416,438,325,416,33108
868,322,423,390.4,322,168,53.35,0.1366547131147541,322,423,500,309,425,33112
869,333,404,176.65,333,149,22.6,0.12793659779224456,353,415,33044,333,404,245
870,316,415,360.63157894736844,316,160,62.421052631578945,0.1730881494454174,316,415,496,303,413,33104
871,335,409,352.35,335,154,52.7,0.14956719171278557,335,409,446,321,406,33083
872,305,425,336.0344827586207,305,170,67.34482758620689,0.20041046690610567,305,425,442,298,408,33077
873,318,416,350.2962962962963,318,161,55.148148148148145,0.15743286106999366,318,416,450,308,412,33082
874,292,435,393.72727272727275,292,180,66.9090909090909,0.16993765873932115,292,435,501,282,428,33095
875,303,426,462.38461538461536,303,171,59.53846153846154,0.1287639327898852,303,426,586,294,418,33130
876,281,444,488.25,281,189,64.25,0.13159242191500256,281,444,649,303,426,32888
877,284,431,513.4666666666667,284,176,52.266666666666666,0.10179174240457023,277,420,33155,284,431,672
878,262,454,499.2352941176471,262,199,50.76470588235294,0.10168492989277719,257,441,33180,262,454,636
879,254,440,605.625,254,185,36.875,0.0608875128998968,253,428,33266,254,440,818
880,234,463,512.6,234,208,33.13333333333333,0.06463779425152816,237,449,33269,234,463,669
881,219,438,538.8461538461538,219,183,31.076923076923077,0.057673090649536046,223,425,33255,219,438,664
882,222,452,552.5384615384615,222,197,38.53846153846154,0.06974801614924127,225,441,33241,222,452,731
883,207,424,589.7692307692307,207,169,38.07692307692308,0.06456241032998566,213,413,33292,207,424,735
884,223,436,509.44444444444446,223,181,43.611111111111114,0.0856052344601963,226,425,33293,223,436,672
885,211,423,528.5625,211,168,40.8125,0.07721414213077923,212,411,33231,211,423,684
886,230,441,475.3333333333333,230,186,40.388888888888886,0.08496961196820944,232,427,33215,230,441,615
887,223,432,508.375,223,177,42.0625,0.08273911974428326,223,420,33243,223,432,663
888,242,457,524.6153846153846,242,202,45.38461538461539,0.08651026392961877,239,444,33211,242,457,665
889,246,438,577.4545454545455,246,183,54.81818181818182,0.09493073047858942,241,425,33230,246,438,763
890,265,450,549.3571428571429,265,195,60.357142857142854,0.10986867767520478,257,438,33256,265,450,718
891,270,409,412.5263157894737,270,154,60.36842105263158,0.1463383516203113,263,398,33243,270,409,514
892,272,409,377.8181818181818,272,154,53.90909090909091,0.14268527430221367,263,401,33296,272,409,483
893,264,381,277.8333333333333,264,126,22.61111111111111,0.08138372325534893,264,381,382,272,392,33241
894,261,391,267.86206896551727,261,136,47.03448275862069,0.1755921730175077,254,380,33205,261,391,368
895,254,390,303.25,254,135,48.708333333333336,0.1606210497389393,248,379,33119,254,390,397
896,245,382,280.51724137931035,245,127,50.724137931034484,0.18082360172095882,240,368,33148,245,382,386
897,240,363,342.3333333333333,240,108,46.05555555555556,0.13453424212917886,236,350,33167,240,363,448
898,243,346,319.037037037037,243,91,47.77777777777778,0.14975621081959603,245,332,33149,243,346,426
899,247,348,458.1333333333333,247,93,41.0,0.08949359720605356,248,335,33180,247,348,590
900,259,335,418.25,259,80,42.375,0.10131500298864315,261,321,33194,259,335,516
901,262,351,585.0,262,96,37.666666666666664,0.06438746438746439,267,339,33262,262,351,678
902,269,338,466.8666666666667,269,83,40.0,0.0856775667571041,274,326,33263,269,338,587
903,282,349,502.1,282,94,32.5,0.06472814180442142,288,338,33249,282,349,706
904,288,337,447.2,288,82,41.0,0.09168157423971378,293,326,33259,288,337,562
905,302,354,459.9230769230769,302,99,35.46153846153846,0.07710319451413279,307,342,33257,302,354,610
906,295,335,425.0769230769231,295,80,42.30769230769231,0.09952949692363372,297,322,33244,295,335,555
